SK_ID_CURR,pd_raw,pd_calibrated,band,TARGET
100605,0.12816169893491985,0.01768172888015717,Low,0
100606,0.3020370814610904,0.04590570719602978,Elevated,0
100608,0.557347511922041,0.11594202898550725,High,0
100609,0.7747073286660842,0.28125,Very High,0
100610,0.3213940312984732,0.04590570719602978,Elevated,0
100611,0.33673407338197703,0.04590570719602978,Elevated,0
100612,0.30784611385890004,0.04590570719602978,Elevated,0
100614,0.5679304552987084,0.11627906976744186,High,0
100615,0.28431052009945945,0.03659976387249114,Elevated,0
100616,0.7104208813520542,0.1976401179941003,Very High,1
100619,0.27912769973543394,0.032682705401724924,Medium,0
100620,0.1820340985133898,0.02663230240549828,Medium,0
100621,0.10668075205843303,0.01112099644128114,Low,0
100623,0.18245261213849553,0.02663230240549828,Medium,0
100624,0.51425909017268,0.10354223433242507,High,0
100626,0.21627115661527396,0.02663230240549828,Medium,0
100627,0.12681394882693264,0.01768172888015717,Low,0
100628,0.17768262485320582,0.02663230240549828,Medium,0
100629,0.11584302600699753,0.01112099644128114,Low,0
100630,0.048124961327653745,0.0030303030303030303,Very Low,0
100631,0.23312799916178226,0.02663230240549828,Medium,0
100632,0.09709957162591903,0.01112099644128114,Low,0
100633,0.6237717020342499,0.1445874337623013,Very High,0
100634,0.4590628207259349,0.07894736842105263,High,0
100635,0.4704192413905259,0.08342133051742344,High,0
100636,0.4525930520942592,0.07894736842105263,High,1
100637,0.00948331254386431,0.0,Very Low,0
100638,0.4886549317210637,0.08342133051742344,High,0
100639,0.3012424518962021,0.04590570719602978,Elevated,0
100640,0.10518192808898796,0.01112099644128114,Low,0
100641,0.8792743123727722,0.4462809917355372,Very High,1
100642,0.45009997890030173,0.07894736842105263,High,0
100643,0.20399182733982774,0.02663230240549828,Medium,0
100644,0.2612501683299766,0.032682705401724924,Medium,0
100645,0.31530234076166136,0.04590570719602978,Elevated,0
100646,0.769771339452626,0.28125,Very High,1
100647,0.19107226177126158,0.02663230240549828,Medium,0
100648,0.644537882330869,0.14545454545454545,Very High,0
100649,0.6850313460161884,0.17524235645041011,Very High,1
100650,0.8012704015090456,0.298989898989899,Very High,1
100651,0.1375108597175674,0.01768172888015717,Low,0
100652,0.2837674288032698,0.03659976387249114,Elevated,0
100653,0.6866184300947086,0.17524235645041011,Very High,0
100654,0.45555196276928134,0.07894736842105263,High,0
100655,0.4515410651791445,0.07894736842105263,High,0
100656,0.2571720957710988,0.032682705401724924,Medium,0
100657,0.07301869836887052,0.01112099644128114,Low,0
100658,0.7839193834994126,0.298989898989899,Very High,0
100659,0.27670459363720523,0.032682705401724924,Medium,0
100660,0.11761589514950552,0.01112099644128114,Low,0
100661,0.3268470657589007,0.04590570719602978,Elevated,0
100662,0.31276549453037894,0.04590570719602978,Elevated,0
100663,0.632704878092508,0.1445874337623013,Very High,0
100664,0.28085154313089655,0.03659976387249114,Elevated,0
100665,0.6597526906358394,0.17524235645041011,Very High,0
100666,0.6859787661176783,0.17524235645041011,Very High,0
100667,0.25920095974432017,0.032682705401724924,Medium,0
100668,0.613798737159543,0.1445874337623013,Very High,0
100669,0.41997013126050886,0.07894736842105263,High,0
100670,0.14889048207221336,0.01768172888015717,Low,0
100671,0.20623210876749123,0.02663230240549828,Medium,0
100672,0.6122890439243044,0.1445874337623013,Very High,1
100673,0.1963855554523794,0.02663230240549828,Medium,0
100674,0.24284145740697777,0.032682705401724924,Medium,0
100675,0.42760035444446676,0.07894736842105263,High,0
100676,0.2773436547221659,0.032682705401724924,Medium,0
100678,0.47677487950868036,0.08342133051742344,High,0
100679,0.1477312406595979,0.01768172888015717,Low,0
100680,0.20626867416443218,0.02663230240549828,Medium,0
100681,0.3907959329275092,0.07317073170731707,Elevated,0
100682,0.6169672422454183,0.1445874337623013,Very High,0
100683,0.27285323635925124,0.032682705401724924,Medium,0
100684,0.15301052211536065,0.01768172888015717,Low,0
100685,0.3683924098695421,0.05702917771883289,Elevated,0
100686,0.11177772204574295,0.01112099644128114,Low,0
100687,0.28698714150167176,0.03659976387249114,Elevated,0
100688,0.7623098224424598,0.22916666666666666,Very High,0
100689,0.1528039872964406,0.01768172888015717,Low,0
100690,0.8171523494821803,0.3241252302025783,Very High,1
100691,0.3870755365282457,0.057692307692307696,Elevated,0
100692,0.30480634618906827,0.04590570719602978,Elevated,0
100693,0.11304886837021706,0.01112099644128114,Low,0
100694,0.11083748423379587,0.01112099644128114,Low,0
100695,0.25747781479147713,0.032682705401724924,Medium,0
100696,0.5236336124613549,0.10837887067395265,High,0
100697,0.10021838267720308,0.01112099644128114,Low,0
100698,0.20420697836689677,0.02663230240549828,Medium,0
100700,0.5578755423078019,0.11594202898550725,High,0
100701,0.17082209257295786,0.02303030303030303,Low,0
100703,0.1486247192447844,0.01768172888015717,Low,0
100704,0.23159170364989684,0.02663230240549828,Medium,0
100705,0.7688796714072065,0.28125,Very High,0
100706,0.3430778776537745,0.05174353205849269,Elevated,0
100707,0.18422075419002992,0.02663230240549828,Medium,0
100708,0.3879759644861008,0.057692307692307696,Elevated,0
100709,0.37903116399743825,0.057692307692307696,Elevated,0
100710,0.2536865224539902,0.032682705401724924,Medium,0
100712,0.06664590529014733,0.010554089709762533,Very Low,0
100713,0.5548946078520132,0.11594202898550725,High,1
100714,0.4943654687279722,0.08342133051742344,High,1
100715,0.8296620724858423,0.3241252302025783,Very High,0
100716,0.34662016285530667,0.05174353205849269,Elevated,0
100717,0.7006477515198468,0.17524235645041011,Very High,1
100718,0.14577728644426374,0.01768172888015717,Low,0
100719,0.1658349590687217,0.02303030303030303,Low,0
100720,0.39702616624184334,0.07317073170731707,Elevated,0
100721,0.24200278416732335,0.032682705401724924,Medium,0
100722,0.4440455438693166,0.07894736842105263,High,0
100723,0.4721783492765356,0.08342133051742344,High,0
100724,0.605592619691758,0.1445874337623013,Very High,0
100725,0.14816966456947747,0.01768172888015717,Low,0
100726,0.8439335453370732,0.3241252302025783,Very High,0
100727,0.3501364236880872,0.05174353205849269,Elevated,0
100728,0.5213554485620566,0.10837887067395265,High,0
100730,0.06328424368428595,0.010554089709762533,Very Low,0
100731,0.10314132542958256,0.01112099644128114,Low,0
100732,0.5395703496093682,0.10837887067395265,High,0
100733,0.6702352960344337,0.17524235645041011,Very High,0
100734,0.11983165648001211,0.01112099644128114,Low,0
100735,0.1900143743690602,0.02663230240549828,Medium,0
100736,0.39705560555807734,0.07317073170731707,Elevated,0
100737,0.0772726221808777,0.01112099644128114,Low,0
100738,0.4787113215868489,0.08342133051742344,High,0
100739,0.04545160222582384,0.0030303030303030303,Very Low,0
100741,0.8437142252661498,0.3241252302025783,Very High,0
100742,0.32514896573354235,0.04590570719602978,Elevated,0
100743,0.07679542009195843,0.01112099644128114,Low,0
100746,0.1031922391647859,0.01112099644128114,Low,0
100748,0.3777887383260677,0.057692307692307696,Elevated,0
100749,0.25822220633341403,0.032682705401724924,Medium,0
100750,0.4003887737097321,0.07317073170731707,Elevated,0
100755,0.6735492478116375,0.17524235645041011,Very High,0
100756,0.1470377934241429,0.01768172888015717,Low,0
100757,0.45950392899530423,0.07894736842105263,High,0
100758,0.5030280705422799,0.0873015873015873,High,0
100759,0.13495986044358335,0.01768172888015717,Low,0
100761,0.26717086037773796,0.032682705401724924,Medium,0
100764,0.13862860285687392,0.01768172888015717,Low,0
100766,0.44220531730604357,0.07894736842105263,High,0
100767,0.7731617767559444,0.28125,Very High,0
100768,0.2765219723719504,0.032682705401724924,Medium,0
100769,0.15463555250581718,0.01768172888015717,Low,0
100771,0.4079084194413122,0.07432432432432433,Elevated,0
100773,0.3953856729582055,0.07317073170731707,Elevated,0
100774,0.5434365057268925,0.10837887067395265,High,0
100775,0.5340914341410753,0.10837887067395265,High,0
100776,0.2288043952182621,0.02663230240549828,Medium,0
100778,0.5184398265163579,0.10354223433242507,High,0
100779,0.04217935188032454,0.0030303030303030303,Very Low,0
100780,0.19286794956341202,0.02663230240549828,Medium,0
100781,0.4550201818507626,0.07894736842105263,High,0
100782,0.4588297822786279,0.07894736842105263,High,0
100783,0.640221955844682,0.1445874337623013,Very High,0
100784,0.4142275861642784,0.07894736842105263,High,1
100785,0.22629665527165152,0.02663230240549828,Medium,0
100786,0.2673053227127561,0.032682705401724924,Medium,0
100787,0.3259274962836657,0.04590570719602978,Elevated,0
100788,0.14545680913665768,0.01768172888015717,Low,0
100789,0.23705950342974533,0.031141868512110725,Medium,0
100790,0.53682793340914,0.10837887067395265,High,0
100793,0.37731548759369965,0.057692307692307696,Elevated,0
100794,0.3481104056161135,0.05174353205849269,Elevated,0
100795,0.5064258369567469,0.0873015873015873,High,0
100796,0.7045792231292224,0.17524235645041011,Very High,1
100798,0.608448808863021,0.1445874337623013,Very High,0
100799,0.2641948724024631,0.032682705401724924,Medium,0
100800,0.19297356231604615,0.02663230240549828,Medium,0
100801,0.388318481080995,0.057692307692307696,Elevated,0
100802,0.5388140081801754,0.10837887067395265,High,0
100803,0.4896919597265457,0.08342133051742344,High,0
100804,0.9021907130970965,0.4722222222222222,Very High,0
100805,0.10470976142673737,0.01112099644128114,Low,0
100806,0.1733846592255288,0.02303030303030303,Low,0
100807,0.5853491010300985,0.12500000000000003,Very High,0
100808,0.5813236620231027,0.12500000000000003,Very High,1
100809,0.19249495843717954,0.02663230240549828,Medium,0
100810,0.21070880387848043,0.02663230240549828,Medium,0
100811,0.09325009960950521,0.01112099644128114,Low,0
100812,0.05841200352532364,0.010554089709762533,Very Low,0
100813,0.42810129254992263,0.07894736842105263,High,0
100814,0.04414391687875824,0.0030303030303030303,Very Low,0
100815,0.15084393694601342,0.01768172888015717,Low,0
100816,0.6218939820450451,0.1445874337623013,Very High,1
100817,0.7313203687359147,0.1976401179941003,Very High,0
100818,0.5767443762488564,0.12500000000000003,Very High,0
100819,0.15517245762100568,0.01768172888015717,Low,0
100820,0.4765616447349928,0.08342133051742344,High,0
100821,0.4028470373433912,0.07317073170731707,Elevated,0
100822,0.5708398574173571,0.12500000000000003,Very High,0
100824,0.5257473606295513,0.10837887067395265,High,0
100825,0.6113125554709401,0.1445874337623013,Very High,0
100827,0.6149657208825972,0.1445874337623013,Very High,0
100828,0.6458216643595557,0.14545454545454545,Very High,0
100829,0.19634042117239145,0.02663230240549828,Medium,0
100831,0.4313721707266948,0.07894736842105263,High,0
100832,0.2693202497869931,0.032682705401724924,Medium,0
100833,0.5315794146516648,0.10837887067395265,High,0
100834,0.5286018089382793,0.10837887067395265,High,0
100835,0.5620623832739119,0.11627906976744186,High,0
100837,0.5097886754730164,0.10354223433242507,High,0
100838,0.6177724710948089,0.1445874337623013,Very High,0
100839,0.8303288777939464,0.3241252302025783,Very High,1
100840,0.6114775096503664,0.1445874337623013,Very High,1
100841,0.526753550417838,0.10837887067395265,High,0
100842,0.17065433625291646,0.02303030303030303,Low,0
100843,0.1277066380464717,0.01768172888015717,Low,0
100844,0.5407382559799017,0.10837887067395265,High,0
100845,0.84358610576765,0.3241252302025783,Very High,0
100846,0.6064284667404313,0.1445874337623013,Very High,0
100847,0.09738400173211248,0.01112099644128114,Low,0
100848,0.24035290226621514,0.031141868512110725,Medium,0
100849,0.4962185112338615,0.0873015873015873,High,0
100850,0.558923883977212,0.11594202898550725,High,0
100851,0.37618328692771946,0.05702917771883289,Elevated,0
100852,0.04458489529776392,0.0030303030303030303,Very Low,0
100853,0.4904307287225917,0.08342133051742344,High,0
100854,0.810897501445526,0.3241252302025783,Very High,0
100855,0.4264350407825998,0.07894736842105263,High,0
100856,0.17382349760409424,0.02303030303030303,Low,0
100857,0.27125279545837067,0.032682705401724924,Medium,0
100858,0.683008855695446,0.17524235645041011,Very High,0
100859,0.19573819966633033,0.02663230240549828,Medium,0
100860,0.7247502629981862,0.1976401179941003,Very High,0
100861,0.28136778479446956,0.03659976387249114,Elevated,0
100862,0.3751754261716946,0.05702917771883289,Elevated,0
100863,0.1621985025286982,0.02303030303030303,Low,0
100864,0.5019488605177469,0.0873015873015873,High,0
100865,0.35325963089989776,0.05174353205849269,Elevated,0
100866,0.23005491700802436,0.02663230240549828,Medium,0
100867,0.2817375442127653,0.03659976387249114,Elevated,0
100868,0.48776608396034354,0.08342133051742344,High,0
100869,0.8080724252565011,0.3241252302025783,Very High,0
100870,0.3072787165915186,0.04590570719602978,Elevated,0
100871,0.8284561698362756,0.3241252302025783,Very High,0
100873,0.2096999262699105,0.02663230240549828,Medium,0
100874,0.3515985436232727,0.05174353205849269,Elevated,0
100875,0.3731700987521974,0.05702917771883289,Elevated,0
100876,0.292387532680207,0.03659976387249114,Elevated,0
100877,0.6150838632078377,0.1445874337623013,Very High,0
100878,0.39345181890286296,0.07317073170731707,Elevated,0
100879,0.5866101602698323,0.12500000000000003,Very High,1
100880,0.09672325986225462,0.01112099644128114,Low,0
100881,0.467652073653562,0.07894736842105263,High,0
100882,0.468331217110061,0.07894736842105263,High,0
100883,0.5695579033445275,0.11864406779661017,High,0
100884,0.8296036442760586,0.3241252302025783,Very High,0
100885,0.2942547218153102,0.03659976387249114,Elevated,0
100886,0.05147880846079333,0.0030303030303030303,Very Low,0
100887,0.21026919027080393,0.02663230240549828,Medium,0
100888,0.08615588745008938,0.01112099644128114,Low,0
100889,0.016443693517903892,0.0,Very Low,0
100890,0.1897250109219031,0.02663230240549828,Medium,0
100891,0.25267238999257946,0.032682705401724924,Medium,0
100892,0.2777074576296891,0.032682705401724924,Medium,0
100893,0.06506126810787537,0.010554089709762533,Very Low,0
100894,0.3152516826856992,0.04590570719602978,Elevated,0
100895,0.2125305595545043,0.02663230240549828,Medium,0
100896,0.4281399008192459,0.07894736842105263,High,1
100897,0.9263361511975654,0.6470588235294118,Very High,0
100898,0.33438791217690694,0.04590570719602978,Elevated,0
100899,0.5327171087028911,0.10837887067395265,High,0
100900,0.2629571457674518,0.032682705401724924,Medium,0
100901,0.32056354625824207,0.04590570719602978,Elevated,0
100902,0.4601806711576438,0.07894736842105263,High,1
100903,0.22523743318617473,0.02663230240549828,Medium,0
100904,0.3830283644937714,0.057692307692307696,Elevated,0
100905,0.21203489450684734,0.02663230240549828,Medium,0
100906,0.1228169924055219,0.01112099644128114,Low,0
100907,0.33597323099911197,0.04590570719602978,Elevated,0
100908,0.39234587972699303,0.07317073170731707,Elevated,0
100909,0.18409339817321205,0.02663230240549828,Medium,0
100911,0.0998953033834905,0.01112099644128114,Low,0
100912,0.48872154815573604,0.08342133051742344,High,0
100914,0.09313843559029993,0.01112099644128114,Low,0
100915,0.7769795238112616,0.298989898989899,Very High,0
100916,0.19034047493269265,0.02663230240549828,Medium,0
100917,0.30158200097115645,0.04590570719602978,Elevated,0
100919,0.20297938980426844,0.02663230240549828,Medium,0
100920,0.10923663004076573,0.01112099644128114,Low,0
100921,0.7697811280578896,0.28125,Very High,0
100922,0.3118198776079424,0.04590570719602978,Elevated,0
100923,0.4881506045381729,0.08342133051742344,High,0
100924,0.4855931604288043,0.08342133051742344,High,0
100925,0.40909923931389924,0.07432432432432433,Elevated,0
100926,0.5864412685542851,0.12500000000000003,Very High,0
100927,0.16332288904773268,0.02303030303030303,Low,0
100928,0.20711576425404807,0.02663230240549828,Medium,0
100929,0.2831257572370693,0.03659976387249114,Elevated,0
